household_id,id,rent_monthly,bedrooms_overcrowding,rooms,rooms_overcrowding,has_toilet,has_fridge,tablets_owned_count,males_under_12,males_over_12,males_total,females_under_12,females_over_12,females_total,persons_under_12,persons_over_12,persons_total,total_household,schooling,household_size,walls_brick,walls_socket,walls_prefab,walls_waste,walls_wood,walls_zinc,walls_natural,walls_other,floor_tile,floor_cement,floor_other,floor_natural,floor_na,floor_wood,roof_metal,roof_cement,roof_natural,roof_other,has_cieling,water_inside,water_outside,water_na,elec_public,elec_private,elec_na,elec_coop,toilet_na,toilet_sewer,toilet_septank,toilet_latrine,toilet_other,energ_na,energ_cook_elec,energ_cook_gas,energ_cook_wood,trash_truck,trash_buried,trash_burn,trash_dump,trash_water,trash_other,qualwall_bad,qualwall_reg,qualwall_good,qualroof_bad,qualroof_reg,qualroof_good,qualfloor_bad,qualfloor_reg,qualfloor_good,male,female,ec_under_10,ec_free_union,ec_married,ec_divorced,ec_separated,ec_widow/er,ec_single,pc_house_head,pc_spouse,pc_child,pc_stepchild,pc_child_inlaw,pc_grandchild,pc_parent,pc_parent_inlaw,pc_sibling,pc_sibling_inlaw,pc_fam_other,pc_nonfam_other,total_children,total_adults,total_seniors,total_members,mean_edu,bedrooms,overcrowding,house_own,house_mortgage,house_rent,house_prec,house_other,has_computer,has_television,has_mobileph,total_mobileph,reg_central,reg_chorotega,reg_paccentral,reg_brunca,reg_huetaratl,reg_huetarnor,zone_urban,zone_rural,age,target,dis_cnt,mean_age
04a8915f6,ID_f3c2834c2,0,0,5,0,1,1,1,1,2,3,1,2,3,2,4,6,6,11,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4,0,6,9.75,3,2,0,0,0,0,1,1,0,1,4,1,0,0,0,0,0,1,0,57,4,0,28.33333333
04b02301b,ID_4e0033a22,0,0,11,0,1,1,2,0,2,2,0,1,1,0,3,3,3,6,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,11,4,0.75,1,0,0,0,0,1,0,1,2,1,0,0,0,0,0,1,0,69,4,0,44.33333333
04b0f3f3a,ID_1033ebe54,0,0,7,0,1,1,0,0,1,1,0,2,2,0,3,3,3,6,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9.333333,4,0.75,1,0,0,0,0,1,0,1,3,1,0,0,0,0,0,1,0,52,4,0,40.66666667
04d0d0d8f,ID_7ad17875f,0,0,4,0,1,1,0,0,1,1,0,3,3,0,4,4,4,8,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,9.5,2,2,1,0,0,0,0,0,1,1,4,1,0,0,0,0,0,1,0,51,3,0,34.25
04d8420a2,ID_1a2b2ac6a,1.00E+05,0,4,0,1,1,0,0,1,1,0,2,2,0,3,3,3,9,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,6.5,2,1.5,0,0,1,0,0,0,1,1,2,0,0,0,0,1,0,1,0,48,4,0,36
0511912b6,ID_114fbe5b3,0,0,6,0,1,1,1,0,3,3,0,1,1,0,4,4,4,13,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,12.75,3,1.3333334,1,0,0,0,0,0,0,1,4,1,0,0,0,0,0,1,0,61,4,0,41.5
0519a23f5,ID_814e836f9,0,0,4,0,1,1,0,0,2,2,0,1,1,0,3,3,3,1,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,3.5,2,1.5,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,46,4,0,38.33333333
051f67b16,ID_7208f77ef,0,0,5,0,1,1,0,0,2,2,0,2,2,0,4,4,4,6,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,4,7.6666665,3,1.3333334,1,0,0,0,0,0,1,1,4,1,0,0,0,0,0,1,0,75,3,0,47.25
052da118c,ID_725cc25be,0,0,4,0,1,0,0,0,1,1,0,0,0,0,1,1,1,6,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,2,0.5,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,24,4,0,24
053f09ebb,ID_139a33398,0,0,4,0,1,1,0,0,2,2,0,0,0,0,2,2,2,11,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,21,2,1,1,0,0,0,0,1,0,1,2,0,0,0,0,0,1,0,1,62,4,0,62
054074f61,ID_cd94c3338,150000,0,5,0,1,1,1,0,2,2,2,2,4,2,4,6,6,11,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,13.333333,3,2,0,0,1,0,0,0,0,1,5,1,0,0,0,0,0,1,0,50,4,0,21.16666667
0564f49cd,ID_803d36ea7,0,0,6,0,1,1,1,1,0,1,0,2,2,1,2,3,3,15,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,14.5,3,1,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,1,0,57,4,0,33.66666667
0566c116a,ID_2b593ee84,0,0,4,0,1,1,0,0,1,1,0,1,1,0,2,2,2,9,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,10,2,1,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,1,0,45,2,1,32.5
058a60804,ID_6f4de2fc5,110000,0,5,0,1,1,1,0,2,2,1,1,2,1,3,4,4,12,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,14.5,3,1.3333334,0,1,0,0,0,0,1,1,4,1,0,0,0,0,0,0,1,43,4,0,28.25
0592dc939,ID_9ab8f9f00,0,0,10,0,1,1,3,1,3,4,2,1,3,3,4,7,11,6,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,4,1,7,4.5,6,1.8333334,1,0,0,0,0,0,1,1,10,1,0,0,0,0,0,1,0,30,4,1,23.85714286
05aef4eec,ID_f5f6d382f,85000,0,4,0,1,1,0,3,1,4,0,1,1,3,2,5,5,8,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,5,9.5,2,2.5,0,0,1,0,0,0,0,1,4,0,0,0,0,1,0,1,0,31,1,0,17.8
05b0d51e9,ID_42930cc34,0,0,4,0,1,0,0,0,0,0,1,1,2,1,1,2,2,7,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,7,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,20,1,0,11.5
05e1d4a10,ID_9e6dbaf2b,0,0,4,0,1,1,0,0,0,0,2,1,3,2,1,3,3,9,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,9,2,1.5,1,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,1,32,2,0,17
05e6eeead,ID_ab0afcb46,60000,0,1,0,1,0,0,0,2,2,0,0,0,0,2,2,2,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,5.5,1,2,0,0,1,0,0,0,0,1,2,0,0,1,0,0,0,1,0,25,4,0,23.5
05eff3d5c,ID_e9b821d5a,45000,0,5,0,1,1,0,0,1,1,2,3,5,2,4,6,6,6,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4,0,6,9,3,2,0,1,0,0,0,0,0,1,4,1,0,0,0,0,0,1,0,49,1,0,22.16666667
60027579,ID_37e7b3aaa,0,0,4,0,1,1,1,0,0,0,0,3,3,0,3,3,3,7,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,9,2,1.5,1,0,0,0,0,0,1,1,4,1,0,0,0,0,0,1,0,53,4,0,33.66666667
0605671a3,ID_d39e85877,320000,0,4,0,1,1,0,0,2,2,0,1,1,0,3,3,3,14,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,12,2,1.5,0,1,0,0,0,0,0,1,3,0,0,0,1,0,0,0,1,62,4,0,50.33333333
06089482a,ID_281f578d2,0,0,7,0,1,1,0,0,0,0,0,2,2,0,2,2,5,5,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,5,5,1,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,72,2,0,59.5
0609006f6,ID_6bb50a41b,0,0,4,0,1,1,0,0,1,1,0,1,1,0,2,2,2,3,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2.5,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,81,3,0,78
061f8ffcf,ID_152fcb68a,0,0,7,0,1,1,0,0,1,1,0,3,3,0,4,4,4,6,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,8,3,1.3333334,1,0,0,0,0,0,1,1,4,1,0,0,0,0,0,1,0,63,4,0,49.25
06219c98f,ID_a4a123514,0,0,5,0,1,1,0,0,3,3,0,2,2,0,5,5,5,5,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,5,5.5,3,1.6666666,1,0,0,0,0,1,0,1,4,1,0,0,0,0,0,0,1,46,3,0,27.6
0626809c8,ID_ecb915d1e,0,0,7,0,1,1,0,0,3,3,0,1,1,0,4,4,4,6,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,6,5,0.80000001,1,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,1,61,4,0,46.75
06325b3e6,ID_ed8849f44,0,0,5,0,1,1,2,0,1,1,1,2,3,1,3,4,4,16,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,4,12.333333,3,1.3333334,1,0,0,0,0,1,1,1,3,0,0,0,0,1,0,0,1,51,4,0,40.75
0664cd4f0,ID_547aef495,456432,0,6,0,1,1,3,1,2,3,1,1,2,2,3,5,5,15,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,5,20.5,3,1.6666666,0,1,0,0,0,1,1,1,8,1,0,0,0,0,0,1,0,44,4,0,21.8
0667ebc47,ID_ef2e60fe1,170000,0,2,0,1,1,0,0,0,0,0,2,2,0,2,2,2,16,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,16,1,2,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,0,30,4,0,21.5
066ca7a0a,ID_2fcb0cd9d,50000,0,4,0,1,1,0,0,0,0,0,2,2,0,2,2,2,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,2,1,0,0,1,0,0,0,0,1,2,0,0,1,0,0,0,0,1,36,4,0,26.5
0673a6cf3,ID_5d8a1649a,0,0,4,0,1,1,0,0,0,0,0,2,2,0,2,2,6,6,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,6,2,3,1,0,0,0,0,0,0,1,4,1,0,0,0,0,0,1,0,52,4,0,34
06749e51e,ID_fa55b142b,0,0,4,0,1,1,1,0,3,3,0,1,1,0,4,4,4,8,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,10,3,1.3333334,1,0,0,0,0,0,0,1,4,0,0,1,0,0,0,0,1,50,4,0,36
06804be1b,ID_a449c7690,0,0,5,0,1,1,1,0,4,4,0,1,1,0,5,5,5,7,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,5,12,3,1.6666666,1,0,0,0,0,0,1,1,5,1,0,0,0,0,0,1,0,38,4,0,24.8
0681b11c9,ID_30e89e9ca,0,0,4,0,1,1,0,0,0,0,0,1,1,0,1,1,1,11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,11,2,0.5,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,57,4,0,57
068a639e5,ID_5ea646ecf,150000,0,6,0,1,1,0,0,1,1,0,2,2,0,3,3,3,13,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,12.5,3,1,0,0,1,0,0,0,1,1,4,0,1,0,0,0,0,1,0,49,4,0,29.66666667
06ca88023,ID_34fa95ae4,0,1,3,1,1,1,0,1,0,1,6,2,8,7,2,9,9,5,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7,2,0,9,7.5,2,4.5,1,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1,55,2,1,12.77777778
06dba0576,ID_30aae0070,120000,0,4,0,1,1,0,1,2,3,1,1,2,2,3,5,5,11,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,5,9,2,2.5,0,0,1,0,0,0,1,1,3,1,0,0,0,0,0,1,0,29,4,0,19.6
070cdf915,ID_72b9a80c9,0,0,4,0,1,1,0,0,2,2,0,1,1,0,3,3,3,4,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6.6666665,2,1.5,1,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,1,46,4,0,39
07102d194,ID_8403aa62f,0,0,8,0,1,1,0,0,4,4,0,1,1,0,5,5,5,9,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,11,6,0.83333331,1,0,0,0,0,1,1,1,4,1,0,0,0,0,0,1,0,57,4,0,37.6
0723fe311,ID_87bd77440,0,0,5,0,1,1,1,0,2,2,0,1,1,0,3,3,3,9,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,10.333333,3,1,1,0,0,0,0,0,0,1,3,0,1,0,0,0,0,1,0,66,4,0,51
075a0a458,ID_05c962cb5,0,0,4,0,1,1,2,1,1,2,1,1,2,2,2,4,4,11,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,13,2,2,1,0,0,0,0,0,1,1,2,0,0,0,1,0,0,1,0,34,4,1,19.75
077941bc7,ID_bb216fb96,0,0,6,0,1,1,2,2,1,3,0,1,1,2,2,4,4,6,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,6,2,2,0,0,0,0,1,0,1,1,3,1,0,0,0,0,0,1,0,39,1,0,23.25
078a0b6e2,ID_eb02ca382,0,0,4,0,1,1,0,0,1,1,2,1,3,2,2,4,4,5,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,4,5,2,2,1,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,0,43,1,0,18.25
078a9a68e,ID_18a131244,0,0,6,0,1,1,1,0,3,3,0,2,2,0,5,5,5,13,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,5,17.5,4,1.25,1,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,1,46,4,0,27.8
07a5de1ba,ID_afbc25a99,1.00E+05,0,3,0,1,1,0,0,1,1,0,2,2,0,3,3,3,8,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,8,1,3,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,38,4,0,23.33333333
07a6cc87c,ID_a3423f159,0,0,4,0,1,1,0,0,1,1,0,1,1,0,2,2,2,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,74,2,0,74.5
07b8d09c3,ID_a404bd466,0,0,4,0,1,1,0,0,1,1,1,1,2,1,2,3,3,6,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,8.5,2,1.5,1,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1,33,4,0,24.33333333
07d417b1c,ID_2477cfac6,0,0,6,0,1,1,1,1,2,3,0,2,2,1,4,5,5,11,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,5,8.333333,3,1.6666666,1,0,0,0,0,0,1,1,4,1,0,0,0,0,0,1,0,53,3,0,26.4
07f016cb5,ID_9350e2188,0,0,5,0,1,1,0,0,2,2,0,1,1,0,3,3,3,9,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,12,2,1.5,1,0,0,0,0,1,1,1,3,1,0,0,0,0,0,1,0,46,4,0,37
07f72c01f,ID_e5e155355,0,0,4,0,1,1,0,0,2,2,1,2,3,1,4,5,5,8,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,5,7,2,2.5,0,0,0,0,1,0,0,1,4,0,0,0,0,1,0,1,0,54,1,0,25.2
